Color,Name,Kms_Driven,Owner,Fuel,RTO,Tranmission,Price,Body_type,Variant,Airbags,Alloy_wheels,Cruise_control,Infotainment_system,Parking_sensors,Push_button_start,Steering_mounted_controls,Sunroof_moonroof
red,2020 Renault Kwid,"5,137 KM",1ST,PETROL,WB-18,Manual,"₹4,01,000",hatchback,RXT 0.8Manual,1.0,,,1.0,1.0,,,
red,2017 Honda Jazz,"23,682 KM",1ST,PETROL,KA-53,Manual,"₹6,59,000",hatchback,1.2L I-VTEC VManual,1.0,1.0,,,1.0,,1.0,
red,2016 Hyundai Elite i20,"59,947 KM",1ST,PETROL,RJ-14,Manual,"₹5,32,000",hatchback,SPORTZ 1.2Manual,1.0,,,,1.0,,1.0,
red,2017 Maruti Baleno,"76,789 KM",1ST,PETROL,BR-01,Manual,"₹4,93,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
red,2020 Hyundai NEW SANTRO,"31,348 KM",1ST,PETROL,MH-12,Automatic,"₹5,57,000",hatchback,SPORTZ AMTAutomatic,,,,,,,,
red,2017 Honda Jazz,"66,676 KM",1ST,PETROL,TS-15,Manual,"₹5,67,000",hatchback,1.2L I-VTEC VManual,1.0,1.0,,,1.0,,1.0,
red,2016 Hyundai Elite i20,"1,15,411 KM",2ND,PETROL,TN-14,Manual,"₹5,99,000",hatchback,ASTA 1.2 (O)Manual,1.0,1.0,,,1.0,,1.0,
red,2015 Maruti Celerio,"53,832 KM",1ST,PETROL,KA-05,Automatic,"₹4,77,000",hatchback,ZXI AMTAutomatic,,,,,,,,
red,2017 Hyundai Eon,"34,178 KM",1ST,PETROL,GJ-01,Manual,"₹2,56,000",hatchback,ERA +Manual,,,,,,,,
red,2014 Hyundai Grand i10,"45,460 KM",1ST,PETROL,BR-01,Manual,"₹3,37,000",hatchback,ASTA 1.2 KAPPA VTVTManual,,,,,,,,
red,2017 Hyundai Elite i20,"62,440 KM",1ST,PETROL,TS-08,Manual,"₹6,74,000",hatchback,ASTA 1.2Manual,1.0,,,,1.0,,1.0,
red,2016 Honda Jazz,"65,072 KM",1ST,PETROL,KA-01,Manual,"₹5,67,000",hatchback,1.2 VX I-VTECHManual,,,,,,,,
red,2013 Honda Brio,"70,201 KM",2ND,PETROL,KA-04,Manual,"₹3,14,350",hatchback,S MTManual,,,,,,,1.0,
red,2016 Maruti Baleno,"94,695 KM",1ST,DIESEL,KA-05,Manual,"₹6,40,000",hatchback,ALPHA DIESEL 1.3Manual,1.0,1.0,,,1.0,1.0,1.0,
red,2021 Tata ALTROZ,"14,805 KM",1ST,PETROL,UP-16,Manual,"₹7,38,000",hatchback,XZ (O) PETROLManual,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
red,2015 Hyundai Elite i20,"58,971 KM",1ST,PETROL,MH-47,Manual,"₹4,90,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
red,2017 Honda Jazz,"29,757 KM",1ST,PETROL,TN-10,Automatic,"₹6,33,000",hatchback,1.2L I-VTEC V ATAutomatic,1.0,1.0,,,1.0,,1.0,
red,2014 Hyundai i10,"37,734 KM",1ST,PETROL,MH-12,Manual,"₹3,45,000",hatchback,SPORTZ 1.1Manual,,,,,,,,
red,2017 Maruti Celerio,"70,666 KM",2ND,PETROL,TS-07,Automatic,"₹4,55,000",hatchback,ZXI AMT (O)Automatic,,,,,,,,
red,2011 Hyundai i20,"75,447 KM",2ND,PETROL,DL-3C,Manual,"₹2,09,000",hatchback,MAGNA (O) 1.2Manual,,,,,,,,
red,2012 Maruti Swift,"28,341 KM",2ND,PETROL,MH-48,Manual,"₹3,73,000",hatchback,VXIManual,,,,,,,,
red,2019 Renault Kwid,"21,885 KM",1ST,PETROL,MH-05,Manual,"₹3,72,000",hatchback,RXT 1.0 (O)Manual,1.0,,,1.0,1.0,,,
red,2017 Hyundai Grand i10,"17,864 KM",1ST,PETROL,KA-03,Automatic,"₹6,49,000",hatchback,SPORTZ (O) AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
red,2017 Hyundai Elite i20,"47,971 KM",1ST,PETROL,TN-13,Manual,"₹6,30,000",hatchback,ASTA 1.2Manual,1.0,,,,1.0,,1.0,
red,2017 Hyundai Grand i10,"17,542 KM",1ST,PETROL,MH-02,Automatic,"₹6,07,000",hatchback,SPORTZ (O) AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
red,2020 Renault Kwid,"19,322 KM",1ST,PETROL,KL-21,Manual,"₹3,72,000",hatchback,RXLManual,,,,,,,,
red,2012 Hyundai i20,"97,481 KM",2ND,DIESEL,KA-03,Manual,"₹4,08,000",hatchback,SPORTZ 1.4 CRDIManual,,,,,,,,
red,2019 Honda Jazz,"35,179 KM",2ND,PETROL,GJ-05,Automatic,"₹6,45,000",hatchback,1.2L I-VTEC VX EXCLUSIVE EDITION CVTAutomatic,,,,,,,,
red,2016 Renault Kwid,"56,209 KM",1ST,PETROL,KA-51,Manual,"₹3,53,000",hatchback,RXT 1.0Manual,,,,,,,,
red,2017 Hyundai Grand i10,"14,884 KM",1ST,PETROL,GJ-03,Automatic,"₹4,94,600",hatchback,MAGNA AT 1.2 KAPPA VTVTAutomatic,,,,,,,,
red,2016 Maruti Wagon R 1.0,"73,033 KM",2ND,PETROL,KA-01,Manual,"₹3,87,000",hatchback,VXIManual,,,,,,,,
red,2020 Hyundai NEW SANTRO,"16,484 KM",1ST,PETROL,MP-04,Manual,"₹4,80,000",hatchback,SPORTZ MTManual,,,,,,,,
red,2019 Tata Tiago,"18,805 KM",1ST,PETROL,MH-48,Manual,"₹5,47,000",hatchback,XZ PLUS PETROLManual,1.0,1.0,,1.0,1.0,,1.0,
red,2020 Renault Kwid,"18,002 KM",1ST,PETROL,KA-05,Automatic,"₹5,37,000",hatchback,RXT 1.0 AMT (O)Automatic,1.0,,,1.0,1.0,,,
red,2015 Maruti Wagon R 1.0,"38,429 KM",1ST,PETROL,MH-03,Manual,"₹3,67,000",hatchback,VXIManual,,,,,,,,
red,2020 Ford New Figo,"48,328 KM",1ST,PETROL,KL-06,Manual,"₹5,43,000",hatchback,TITANIUM 1.2 PETROL MTManual,1.0,1.0,,,1.0,1.0,1.0,
red,2011 Maruti Wagon R 1.0,"1,16,570 KM",1ST,PETROL,KA-03,Manual,"₹2,70,000",hatchback,VXIManual,,,,,,,,
red,2017 Hyundai Elite i20,"65,397 KM",2ND,PETROL,KA-03,Manual,"₹6,27,000",hatchback,ASTA 1.2 (O)Manual,1.0,1.0,,,1.0,1.0,1.0,
red,2020 Maruti Alto,"37,676 KM",1ST,PETROL,TN-99,Manual,"₹3,48,000",hatchback,LXIManual,1.0,,,,1.0,,,
red,2015 Maruti Wagon R 1.0,"87,637 KM",1ST,PETROL,MH-02,Manual,"₹3,48,000",hatchback,VXIManual,,,,,,,,
red,2020 Honda Jazz,"48,294 KM",1ST,PETROL,TN-19,Automatic,"₹7,60,000",hatchback,1.2L I-VTEC VX CVTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
red,2016 Hyundai Elite i20,"32,589 KM",2ND,PETROL,MH-02,Manual,"₹5,59,000",hatchback,SPORTZ 1.2Manual,1.0,,,,1.0,,1.0,
red,2017 Renault Kwid,"94,472 KM",1ST,PETROL,KA-09,Manual,"₹3,53,000",hatchback,RXT 0.8Manual,,,,,,,,
red,2011 Hyundai Santro Xing,"71,205 KM",2ND,PETROL,KA-03,Manual,"₹2,64,000",hatchback,GL PLUSManual,,,,,,,,
red,2018 Maruti Baleno,"85,857 KM",2ND,PETROL,GJ-21,Manual,"₹5,24,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
red,2018 Hyundai Grand i10,"52,464 KM",2ND,CNG,MH-04,Manual,"₹4,84,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
red,2019 Hyundai NEW SANTRO,"38,308 KM",2ND,PETROL,TS-08,Automatic,"₹4,93,000",hatchback,SPORTZ AMTAutomatic,1.0,,,1.0,,,,
red,2015 Hyundai Elite i20,"39,003 KM",2ND,PETROL,MH-03,Manual,"₹5,16,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
red,2018 Tata Tiago,"69,684 KM",1ST,PETROL,TN-48,Manual,"₹4,15,000",hatchback,XM PETROLManual,,,,,,,,
red,2013 Hyundai Grand i10,"56,680 KM",1ST,PETROL,MH-03,Manual,"₹3,81,000",hatchback,ASTA 1.2 KAPPA VTVTManual,,,,,,,,
red,2015 Maruti Swift,"55,982 KM",1ST,DIESEL,MH-43,Manual,"₹6,00,000",hatchback,ZDIManual,1.0,1.0,,,1.0,,1.0,
red,2016 Hyundai i20 Active,"85,872 KM",2ND,DIESEL,MH-42,Manual,"₹6,21,000",hatchback,1.4 SXManual,1.0,1.0,,,1.0,,1.0,
red,2016 Maruti Alto K10,"30,181 KM",2ND,PETROL,BR-01,Manual,"₹3,00,500",hatchback,VXIManual,,,,,,,,
red,2016 Hyundai Elite i20,"71,341 KM",2ND,PETROL,GJ-01,Manual,"₹5,43,000",hatchback,SPORTZ 1.2Manual,1.0,,,,1.0,,1.0,
red,2020 Tata ALTROZ,"58,192 KM",1ST,PETROL,TS-09,Manual,"₹7,02,000",hatchback,XT PETROLManual,1.0,,1.0,1.0,1.0,1.0,1.0,
red,2019 Hyundai Grand i10,"23,688 KM",2ND,PETROL,KA-05,Manual,"₹5,29,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
red,2013 Hyundai i10,"43,965 KM",2ND,PETROL,KA-26,Manual,"₹3,29,000",hatchback,MAGNA 1.2Manual,,,,,,,,
red,2019 Maruti Baleno,"56,557 KM",2ND,PETROL,MH-43,Manual,"₹6,75,000",hatchback,ALPHA PETROL 1.2Manual,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2016 Maruti Swift,"21,536 KM",1ST,PETROL,TS-09,Manual,"₹5,54,000",hatchback,VXIManual,,,,,,,,
red,2020 Maruti Alto,"26,085 KM",2ND,PETROL,KA-04,Manual,"₹3,77,000",hatchback,VXIManual,,,,,,,,
red,2015 Maruti Celerio,"48,766 KM",2ND,PETROL,KA-53,Automatic,"₹4,16,000",hatchback,VXI AMTAutomatic,,,,,,,,
red,2019 Toyota Glanza,"37,884 KM",1ST,PETROL,MH-47,Automatic,"₹7,10,000",hatchback,V CVTAutomatic,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2016 Maruti Wagon R 1.0,"26,315 KM",2ND,PETROL,KA-51,Automatic,"₹4,26,000",hatchback,VXI AMTAutomatic,,,,,,,,
red,2017 Maruti Celerio,"90,649 KM",1ST,CNG,MH-14,Manual,"₹4,33,000",hatchback,VXI CNG OPTManual,,,,,,,,
red,2020 Maruti Baleno,"22,377 KM",2ND,PETROL,KL-48,Manual,"₹6,85,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,,
red,2018 Hyundai Grand i10,"15,561 KM",1ST,PETROL,BR-01,Manual,"₹4,14,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
red,2016 Hyundai Elite i20,"71,779 KM",1ST,PETROL,TS-10,Manual,"₹5,96,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,1.0,1.0,
red,2019 Maruti S PRESSO,"99,003 KM",1ST,PETROL,TS-07,Manual,"₹3,54,000",hatchback,VXI (O)Manual,,,,,,,,
red,2018 Hyundai Grand i10,"4,601 KM",1ST,PETROL,UP-16,Manual,"₹4,86,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
red,2017 Hyundai Elite i20,"71,675 KM",1ST,PETROL,KA-05,Manual,"₹6,84,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,1.0,1.0,
red,2017 Hyundai Grand i10,"62,721 KM",1ST,PETROL,MH-03,Automatic,"₹4,81,000",hatchback,SPORTZ (O) AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
red,2015 Hyundai i10,"56,400 KM",1ST,PETROL,MH-12,Manual,"₹3,75,000",hatchback,MAGNA 1.1Manual,,,,,,,,
red,2015 Hyundai Elite i20,"31,989 KM",1ST,PETROL,MH-03,Manual,"₹4,93,000",hatchback,SPORTZ 1.2Manual,1.0,,,,1.0,,1.0,
red,2016 Maruti Celerio,"33,124 KM",3RD,PETROL,TN-14,Automatic,"₹4,16,000",hatchback,ZXI AMT (O)Automatic,,,,,,,,
red,2016 Honda Jazz,"62,549 KM",1ST,PETROL,KA-25,Manual,"₹5,74,000",hatchback,1.2L I-VTEC VManual,1.0,1.0,,,1.0,,1.0,
red,2015 Maruti Wagon R 1.0,"52,228 KM",1ST,PETROL,KA-53,Manual,"₹4,09,000",hatchback,VXIManual,,,,,,,,
red,2015 Maruti Alto K10,"17,812 KM",2ND,PETROL,KA-13,Automatic,"₹3,47,000",hatchback,VXI AMTAutomatic,,,,,,,,
red,2022 Maruti Celerio,"10,200 KM",1ST,CNG,TN-85,Manual,"₹6,51,000",hatchback,VXI CNGManual,1.0,,,,1.0,,,
red,2019 Hyundai NEW SANTRO,"17,234 KM",2ND,PETROL,TN-22,Automatic,"₹5,15,000",hatchback,SPORTZ AMTAutomatic,1.0,,,1.0,,,,
red,2011 Hyundai i10,"92,976 KM",1ST,PETROL,MH-14,Manual,"₹2,23,000",hatchback,MAGNA 1.2Manual,,,,,,,,
red,2013 Maruti Swift,"59,771 KM",2ND,DIESEL,TN-11,Manual,"₹4,19,000",hatchback,VDIManual,,,,,,,,
red,2019 Hyundai NEW SANTRO,"31,118 KM",1ST,PETROL,MH-12,Manual,"₹5,55,000",hatchback,SPORTZ MTManual,1.0,,,1.0,,,,
red,2021 Renault Kwid,"14,409 KM",1ST,PETROL,KA-14,Manual,"₹4,86,000",hatchback,RXT 0.8Manual,1.0,,,1.0,1.0,,,
red,2012 Hyundai i10,"50,312 KM",1ST,PETROL,KA-05,Manual,"₹3,40,000",hatchback,SPORTZ 1.2Manual,,,,,,,,
red,2021 Tata ALTROZ,"16,229 KM",1ST,PETROL,TN-11,Manual,"₹7,68,000",hatchback,XZ PLUS I-TURBO PETROLManual,,,,,,,,
red,2019 Hyundai Elite i20,"13,932 KM",1ST,PETROL,TN-14,Automatic,"₹8,11,000",hatchback,ASTA (O) CVTAutomatic,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2017 Renault Kwid,"40,030 KM",1ST,PETROL,KA-02,Manual,"₹3,84,000",hatchback,RXT 1.0Manual,,,,,,,,
red,2012 Maruti Wagon R 1.0,"61,195 KM",2ND,PETROL,BR-31,Manual,"₹2,25,000",hatchback,VXIManual,,,,,,,,
red,2016 Maruti Baleno,"41,179 KM",1ST,PETROL,GJ-21,Manual,"₹4,96,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
red,2014 Maruti Wagon R 1.0,"79,204 KM",2ND,PETROL,HR-30,Manual,"₹2,39,000",hatchback,VXIManual,,,,,,,,
red,2016 Hyundai Grand i10,"54,631 KM",1ST,PETROL,TS-15,Manual,"₹4,69,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,1.0,,,
red,2017 Honda Jazz,"55,531 KM",1ST,PETROL,KA-01,Manual,"₹6,75,000",hatchback,1.2L I-VTEC VManual,1.0,1.0,,,1.0,,1.0,
red,2016 Hyundai Elite i20,"58,715 KM",1ST,PETROL,KA-51,Manual,"₹6,21,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
red,2020 Renault Kwid,"60,894 KM",1ST,PETROL,TS-08,Manual,"₹3,88,000",hatchback,RXT 1.0 (O)Manual,1.0,,,1.0,1.0,,,
red,2012 Honda Brio,"90,802 KM",1ST,PETROL,KA-25,Manual,"₹3,14,000",hatchback,S MTManual,,,,,,,1.0,
red,2019 Hyundai NEW SANTRO,"19,631 KM",1ST,PETROL,KA-03,Manual,"₹4,95,000",hatchback,SPORTZ MTManual,1.0,,,1.0,,,,
red,2019 Hyundai Grand i10,"31,649 KM",1ST,PETROL,TS-08,Automatic,"₹6,31,000",hatchback,SPORTZ AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,1.0,1.0,,1.0,
red,2017 Hyundai Elite i20,"57,043 KM",2ND,PETROL,MH-48,Manual,"₹5,33,000",hatchback,SPORTZ 1.2Manual,1.0,,,,,,1.0,
red,2018 Datsun Redi Go,"66,836 KM",1ST,PETROL,UP-16,Automatic,"₹2,58,000",hatchback,1.0 T(O) ATAutomatic,,,,,,,,
red,2019 Hyundai Grand i10,"14,163 KM",2ND,PETROL,GJ-07,Manual,"₹5,08,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
red,2018 Tata Tiago,"39,246 KM",2ND,PETROL,TN-85,Manual,"₹4,74,000",hatchback,XZ PETROLManual,1.0,1.0,,,1.0,,1.0,
red,2017 Maruti Swift,"55,417 KM",1ST,PETROL,TS-08,Manual,"₹5,89,000",hatchback,VXIManual,,,,,,,,
red,2017 Hyundai Eon,"30,119 KM",1ST,PETROL,HR-51,Manual,"₹3,17,200",hatchback,ERA PLUS (O)Manual,,,,,,,,
red,2014 Maruti Alto 800,"31,933 KM",2ND,PETROL,AP-28,Manual,"₹2,34,000",hatchback,LXIManual,,,,,,,,
red,2016 Maruti Celerio,"50,322 KM",1ST,PETROL,TS-02,Automatic,"₹4,76,000",hatchback,ZXI AMTAutomatic,,,,,,,,
red,2014 Hyundai Elite i20,"63,026 KM",2ND,PETROL,KA-05,Manual,"₹5,82,000",hatchback,SPORTZ 1.2Manual,,,,,,,,
red,2021 Tata ALTROZ,"16,435 KM",2ND,PETROL,KA-03,Manual,"₹8,04,000",hatchback,XT PETROLManual,1.0,,1.0,1.0,1.0,1.0,1.0,
red,2019 Renault Kwid,"18,305 KM",1ST,PETROL,KA-03,Manual,"₹4,20,000",hatchback,RXT 1.0 (O)Manual,,,,,,,,
red,2019 Tata Tiago,"30,397 KM",1ST,PETROL,KA-51,Automatic,"₹6,33,000",hatchback,XZA PLUS PETROLAutomatic,1.0,1.0,,1.0,1.0,,1.0,
red,2020 Maruti Baleno,"21,225 KM",2ND,PETROL,KA-51,Automatic,"₹8,12,000",hatchback,ALPHA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2019 Hyundai NEW SANTRO,"27,991 KM",1ST,PETROL,HR-26,Manual,"₹4,64,000",hatchback,SPORTZ MTManual,1.0,,,1.0,,,,
red,2016 Maruti Alto 800,"43,501 KM",1ST,PETROL,TS-09,Manual,"₹2,86,000",hatchback,LXI OManual,,,,,,,,
red,2023 Tata ALTROZ,"5,541 KM",1ST,PETROL,TN-13,Manual,"₹8,08,000",hatchback,XZ PETROLManual,,,,,,,,
red,2011 Hyundai i10,"43,547 KM",1ST,PETROL,UP-16,Manual,"₹1,93,000",hatchback,MAGNA 1.2Manual,,,,,,,,
red,2020 Maruti Alto,"23,829 KM",2ND,PETROL,WB-08,Manual,"₹3,41,000",hatchback,VXIManual,,,,,,,,
red,2017 Maruti Baleno,"26,118 KM",1ST,PETROL,GJ-05,Manual,"₹5,34,000",hatchback,DELTA PETROL 1.2Manual,1.0,,,,1.0,,1.0,
red,2017 Nissan Micra,"63,951 KM",1ST,PETROL,TS-07,Automatic,"₹4,92,000",hatchback,XV CVTAutomatic,1.0,1.0,,,,1.0,1.0,
red,2012 Hyundai i10,"67,415 KM",2ND,PETROL,KA-03,Automatic,"₹3,62,000",hatchback,SPORTZ 1.2 ATAutomatic,,,,,,,,
red,2019 Hyundai Grand i10,"31,938 KM",2ND,PETROL,KA-03,Automatic,"₹6,52,000",hatchback,SPORTZ AT 1.2 KAPPA VTVTAutomatic,,,,,,,,
red,2013 Honda Brio,"51,882 KM",1ST,PETROL,HR-26,Manual,"₹2,64,000",hatchback,S MTManual,,,,,,,1.0,
red,2017 Hyundai Grand i10,"31,065 KM",1ST,PETROL,KA-05,Automatic,"₹6,08,000",hatchback,SPORTZ (O) AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
red,2020 Hyundai GRAND I10 NIOS,"77,382 KM",1ST,PETROL,TN-09,Manual,"₹6,42,000",hatchback,SPORTZ 1.2 KAPPA VTVTManual,,,,,,,,
red,2015 Hyundai Elite i20,"57,777 KM",2ND,PETROL,KA-02,Manual,"₹6,10,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
red,2017 Hyundai Elite i20,"39,652 KM",1ST,PETROL,KA-03,Manual,"₹6,33,000",hatchback,SPORTZ 1.2Manual,1.0,,,,,,1.0,
red,2016 Maruti Swift,"45,930 KM",2ND,PETROL,MH-48,Manual,"₹5,01,000",hatchback,VXIManual,,,,,,,,
red,2013 Maruti Swift,"97,914 KM",2ND,DIESEL,KA-02,Manual,"₹4,09,000",hatchback,VDIManual,,,,,,,,
red,2018 Hyundai Grand i10,"25,863 KM",2ND,PETROL,MH-30,Manual,"₹5,79,000",hatchback,ASTA 1.2 KAPPA VTVTManual,1.0,1.0,,,1.0,1.0,1.0,
red,2022 Tata ALTROZ,"9,638 KM",1ST,PETROL,TS-08,Automatic,"₹9,61,000",hatchback,XZA PLUSAutomatic,,,,,,,,
red,2015 Maruti Swift,"35,647 KM",1ST,PETROL,KA-51,Manual,"₹5,22,000",hatchback,VXIManual,,,,,,,,
red,2015 Hyundai Grand i10,"38,232 KM",2ND,PETROL,KA-02,Automatic,"₹5,18,000",hatchback,ASTA AT 1.2 KAPPA VTVTAutomatic,,1.0,,,1.0,,1.0,
red,2016 Hyundai Elite i20,"76,457 KM",2ND,PETROL,TN-01,Manual,"₹5,49,000",hatchback,ASTA 1.2 (O)Manual,1.0,1.0,,,1.0,,1.0,
red,2021 Honda Jazz,"18,683 KM",1ST,PETROL,KL-08,Automatic,"₹9,69,200",hatchback,1.2L I-VTEC ZX CVTAutomatic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
red,2016 Maruti Baleno,"70,360 KM",1ST,DIESEL,KA-04,Manual,"₹6,14,000",hatchback,DELTA DIESEL 1.3Manual,1.0,,,,1.0,,1.0,
red,2019 Renault Kwid,"38,963 KM",1ST,PETROL,KL-02,Manual,"₹4,30,000",hatchback,RXT 1.0 (O)Manual,1.0,,,1.0,1.0,,,
red,2019 Hyundai NEW SANTRO,"22,317 KM",1ST,PETROL,KA-50,Manual,"₹5,04,000",hatchback,SPORTZ MTManual,1.0,,,1.0,,,,
red,2016 Renault Kwid,"24,146 KM",1ST,PETROL,MH-43,Manual,"₹3,34,000",hatchback,RXT 0.8 (O)Manual,1.0,,,,,,,
red,2018 Hyundai Grand i10,"52,383 KM",2ND,PETROL,KA-05,Automatic,"₹5,75,000",hatchback,SPORTZ AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,,1.0,,1.0,
red,2015 Hyundai Grand i10,"11,133 KM",1ST,PETROL,KA-03,Automatic,"₹5,38,000",hatchback,ASTA AT 1.2 KAPPA VTVTAutomatic,,1.0,,,1.0,,1.0,
red,2016 Hyundai Elite i20,"1,10,065 KM",1ST,PETROL,MH-12,Manual,"₹5,78,000",hatchback,ASTA 1.2Manual,1.0,1.0,,,1.0,,1.0,
red,2019 Maruti Alto,"33,589 KM",1ST,PETROL,MH-46,Manual,"₹3,52,000",hatchback,VXIManual,,,,,,,,
red,2021 Maruti Baleno,"30,854 KM",2ND,PETROL,HR-26,Automatic,"₹7,26,000",hatchback,ZETA CVT PETROL 1.2Automatic,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2013 Honda Brio,"43,336 KM",1ST,PETROL,HR-26,Manual,"₹3,09,000",hatchback,VX MTManual,,1.0,,,,,1.0,
red,2020 Ford New Figo,"38,399 KM",1ST,DIESEL,MH-12,Manual,"₹6,67,000",hatchback,TITANIUM1.5 DIESELManual,1.0,1.0,,1.0,1.0,1.0,1.0,
red,2014 Honda Brio,"34,445 KM",1ST,PETROL,GJ-01,Manual,"₹4,33,000",hatchback,S MTManual,,,,,,,1.0,
red,2021 Renault Kwid,"40,012 KM",1ST,PETROL,KA-05,Manual,"₹4,56,000",hatchback,RXL 1.0Manual,1.0,,,,1.0,,,
red,2017 Maruti Celerio,"36,767 KM",2ND,CNG,MH-47,Automatic,"₹4,60,000",hatchback,ZXI AMT (O)Automatic,,,,,,,,
red,2022 Maruti S PRESSO,"59,398 KM",1ST,PETROL,TS-30,Manual,"₹5,14,000",hatchback,VXI+Manual,,,,,,,,
red,2015 Maruti Celerio,"77,848 KM",1ST,PETROL,KA-53,Manual,"₹4,55,000",hatchback,ZXIManual,1.0,,,,,,1.0,
red,2019 Hyundai Grand i10,"99,758 KM",1ST,PETROL,TS-09,Automatic,"₹5,98,000",hatchback,SPORTZ AT 1.2 KAPPA VTVTAutomatic,,,,,,,,
red,2021 Tata ALTROZ,"43,792 KM",1ST,DIESEL,MH-03,Manual,"₹8,22,000",hatchback,XZ 1.5 RTQManual,,,,,,,,
red,2018 Hyundai Grand i10,"27,828 KM",1ST,PETROL,MH-03,Automatic,"₹5,84,000",hatchback,SPORTZ AT 1.2 KAPPA VTVTAutomatic,1.0,1.0,,1.0,1.0,,1.0,
red,2017 Maruti Swift,"67,664 KM",2ND,PETROL,TS-08,Manual,"₹5,44,000",hatchback,VXIManual,1.0,,,,,,,
red,2017 Maruti IGNIS,"88,382 KM",2ND,CNG,GJ-02,Automatic,"₹4,38,000",hatchback,ZETA 1.2 AMT DUAL TONEAutomatic,,,,,,,,
red,2019 Renault Kwid,"34,916 KM",1ST,PETROL,KA-19,Manual,"₹4,04,000",hatchback,RXLManual,,,,,,,,
red,2017 Hyundai Elite i20,"53,554 KM",2ND,PETROL,KA-04,Manual,"₹6,51,000",hatchback,ASTA 1.2Manual,1.0,,,,1.0,,1.0,
red,2017 Maruti Alto 800,"56,897 KM",1ST,PETROL,TS-07,Manual,"₹3,36,000",hatchback,LXI OManual,1.0,,,,,,,
red,2020 Tata ALTROZ,"32,010 KM",1ST,PETROL,TN-10,Manual,"₹7,18,000",hatchback,XZ PETROLManual,,,,,,,,
red,2022 Maruti S PRESSO,"9,939 KM",2ND,PETROL,TS-27,Manual,"₹4,90,000",hatchback,VXI+Manual,1.0,,,1.0,1.0,,1.0,
red,2019 Toyota Glanza,"59,520 KM",2ND,PETROL,MH-15,Automatic,"₹6,88,000",hatchback,V CVTAutomatic,,,,,,,,
red,2012 Maruti Wagon R 1.0,"66,379 KM",2ND,CNG,MH-43,Manual,"₹2,80,000",hatchback,LXI CNGManual,,,,,,,,
red,2018 Renault Kwid,"1,00,669 KM",1ST,PETROL,DL-3C,Automatic,"₹3,24,000",hatchback,RXT 1.0 AMT (O)Automatic,1.0,,,1.0,,,,
red,2017 Maruti Baleno,"49,174 KM",1ST,PETROL,KA-03,Manual,"₹6,34,000",hatchback,ZETA PETROL 1.2Manual,1.0,1.0,,,1.0,1.0,1.0,
red,2017 Renault Kwid,"28,657 KM",2ND,PETROL,KA-04,Manual,"₹3,80,000",hatchback,RXT 1.0Manual,,,,,,,,
red,2018 Hyundai Elite i20,"92,152 KM",1ST,PETROL,KA-04,Manual,"₹6,95,000",hatchback,ASTA 1.2 (O)Manual,1.0,1.0,,,1.0,1.0,1.0,
red,2017 Hyundai Elite i20,"39,058 KM",1ST,PETROL,MH-40,Manual,"₹6,07,000",hatchback,SPORTZ 1.2Manual,1.0,,,,1.0,,1.0,
red,2017 Hyundai Grand i10,"45,693 KM",1ST,PETROL,MH-12,Manual,"₹5,16,000",hatchback,MAGNA 1.2 KAPPA VTVTManual,1.0,,,,,,,
